split,pair_key,regime,subtask,template_id,context_id,subject,subject_class,direction,clean_side,corrupt_side,objective_clean_side,objective_corrupt_side,site,anchor_token_index,clean_verb,corrupt_verb,clean_source_zipf_regime,corrupt_source_zipf_regime,clean_inventory_source,corrupt_inventory_source,clean_suffix_lp,corrupt_suffix_lp,patched_suffix_lp,suffix_effect,signed_suffix_effect,clean_minus_corrupt_suffix_lp,signed_clean_minus_corrupt_suffix_lp,normalized_suffix_effect,clean_full_lp,corrupt_full_lp,patched_full_lp,full_effect,signed_full_effect,corrupt_prefix_lp,patched_prefix_lp,moves_toward_objective_clean
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|2|grow|disagree,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_16,6,disagree,grow,head,head,freqblimp_curated,freqblimp_curated,-22.425012588500977,-16.099266052246094,-15.40410041809082,0.6951656341552734,0.6951656341552734,-6.325746536254883,-6.325746536254883,-0.10989463933957141,-51.39354705810547,-44.59905242919922,-43.90388488769531,0.6951675415039062,0.6951675415039062,-28.499784469604492,-28.499784469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|3|soak|compete,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_16,6,compete,soak,head,head,freqblimp_curated,freqblimp_curated,-17.93947982788086,-11.532254219055176,-11.24850082397461,0.2837533950805664,0.2837533950805664,-6.407225608825684,-6.407225608825684,-0.04428646849733339,-46.84551239013672,-41.71953582763672,-41.43578338623047,0.28375244140625,0.28375244140625,-30.187284469604492,-30.187284469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|4|slow|react,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_16,6,react,slow,head,head,freqblimp_curated,freqblimp_curated,-18.74061393737793,-17.583826065063477,-17.452865600585938,0.13096046447753906,0.13096046447753906,-1.1567878723144531,-1.1567878723144531,-0.1132104404029745,-46.39664840698242,-46.05236053466797,-45.92140197753906,0.13095855712890625,0.13095855712890625,-28.468534469604492,-28.468534469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|5|move|die,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_16,6,die,move,head,head,freqblimp_curated,freqblimp_curated,-22.845260620117188,-13.459251403808594,-13.20018196105957,0.25906944274902344,0.25906944274902344,-9.386009216308594,-9.386009216308594,-0.02760166081010012,-47.56379699707031,-37.99028778076172,-37.73121643066406,0.25907135009765625,0.25907135009765625,-24.53103256225586,-24.53103256225586,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|8|fade|disappear,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_16,6,disappear,fade,head,head,freqblimp_curated,freqblimp_curated,-17.131874084472656,-16.603073120117188,-16.433332443237305,0.1697406768798828,0.1697406768798828,-0.5288009643554688,-0.5288009643554688,-0.320991617492173,-42.60041046142578,-45.94660949707031,-45.7768669128418,0.16974258422851562,0.16974258422851562,-29.343534469604492,-29.343534469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|9|dim|laugh,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_16,6,laugh,dim,head,head,freqblimp_curated,freqblimp_curated,-23.053245544433594,-16.510589599609375,-16.50958251953125,0.001007080078125,0.001007080078125,-6.542655944824219,-6.542655944824219,-0.0001539252692817637,-49.70928192138672,-45.3853759765625,-45.38436508178711,0.001010894775390625,0.001010894775390625,-28.874784469604492,-28.874784469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|10|stretch|scream,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_16,6,scream,stretch,head,head,freqblimp_curated,freqblimp_curated,-20.44363784790039,-15.752595901489258,-16.01778221130371,-0.2651863098144531,0.2651863098144531,-4.691041946411133,4.691041946411133,0.056530364222671915,-47.162174224853516,-44.09613037109375,-44.36131286621094,-0.2651824951171875,0.2651824951171875,-28.343534469604492,-28.343534469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|11|bake|struggle,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_16,6,struggle,bake,head,head,freqblimp_curated,freqblimp_curated,-22.371074676513672,-16.796709060668945,-16.968441009521484,-0.17173194885253906,-0.17173194885253906,-5.574365615844727,-5.574365615844727,0.030807442619910606,-50.43335723876953,-43.07774353027344,-43.249473571777344,-0.17173004150390625,-0.17173004150390625,-26.281034469604492,-26.281034469604492,0
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|12|benefit|appear,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_16,6,appear,benefit,head,head,freqblimp_curated,freqblimp_curated,-20.960731506347656,-22.270721435546875,-22.222238540649414,0.04848289489746094,0.04848289489746094,1.3099899291992188,1.3099899291992188,0.0370101279535011,-45.429264068603516,-51.4267578125,-51.378273010253906,0.04848480224609375,0.04848480224609375,-29.156034469604492,-29.156034469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|13|burn|respond,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_16,6,respond,burn,head,head,freqblimp_curated,freqblimp_curated,-20.272363662719727,-13.165831565856934,-13.287385940551758,-0.12155437469482422,0.12155437469482422,-7.106532096862793,7.106532096862793,0.017104598000547255,-46.49089813232422,-39.25936508178711,-39.38092041015625,-0.12155532836914062,0.12155532836914062,-26.093534469604492,-26.093534469604492,1
