split,regime,subtask,template_id,context_id,subject,subject_class,side,licensing_status,verb,sentence,prompt,prompt_token_count,anchor_token_index,coord_0,projection_norm,residual_norm,projection_norm_frac
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,grow,"Tomorrow, the teacher will grow the cup.","Tomorrow, the teacher will grow",7,6,3.598445415496826,3.5984456539154053,126.87472534179688,0.02836219463113158
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,disagree,"Tomorrow, the teacher will disagree the cup.","Tomorrow, the teacher will disagree",7,6,-0.4277057647705078,0.4277057647705078,135.28823852539062,0.0031614408571831384
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,soak,"Tomorrow, the teacher will soak the cup.","Tomorrow, the teacher will soak",7,6,2.9168763160705566,2.9168765544891357,131.07562255859375,0.022253386995627095
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,compete,"Tomorrow, the teacher will compete the cup.","Tomorrow, the teacher will compete",7,6,0.8013358116149902,0.801335871219635,130.02134704589844,0.006163110054049493
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,slow,"Tomorrow, the teacher will slow the cup.","Tomorrow, the teacher will slow",7,6,1.5758953094482422,1.5758953094482422,125.00656127929688,0.012606500757406533
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,react,"Tomorrow, the teacher will react the cup.","Tomorrow, the teacher will react",7,6,1.4557247161865234,1.455724835395813,132.80445861816406,0.01096141538125068
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,move,"Tomorrow, the teacher will move the cup.","Tomorrow, the teacher will move",7,6,5.047915458679199,5.047915935516357,140.15701293945312,0.03601614952865058
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,die,"Tomorrow, the teacher will die the cup.","Tomorrow, the teacher will die",7,6,2.5080642700195312,2.5080645084381104,136.43344116210938,0.018383062737954717
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,fade,"Tomorrow, the teacher will fade the cup.","Tomorrow, the teacher will fade",7,6,2.2811741828918457,2.281174421310425,137.5673065185547,0.01658224238767622
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,disappear,"Tomorrow, the teacher will disappear the cup.","Tomorrow, the teacher will disappear",7,6,1.9514918327331543,1.9514919519424438,139.2333526611328,0.01401598047194913
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,dim,"Tomorrow, the teacher will dim the cup.","Tomorrow, the teacher will dim",7,6,0.9222983121871948,0.9222983121871948,112.21363830566406,0.008219128495547953
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,laugh,"Tomorrow, the teacher will laugh the cup.","Tomorrow, the teacher will laugh",7,6,-0.33942556381225586,0.33942556381225586,129.2399139404297,0.0026263214935960625
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,stretch,"Tomorrow, the teacher will stretch the cup.","Tomorrow, the teacher will stretch",7,6,1.1167054176330566,1.1167054176330566,121.30120849609375,0.009206053521461971
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,scream,"Tomorrow, the teacher will scream the cup.","Tomorrow, the teacher will scream",7,6,0.9245079755783081,0.9245080351829529,130.0915069580078,0.007106597938644638
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,bake,"Tomorrow, the teacher will bake the cup.","Tomorrow, the teacher will bake",7,6,1.4841811656951904,1.4841811656951904,135.9072723388672,0.010920542662312998
