split,pair_key,regime,subtask,template_id,context_id,subject,subject_class,direction,clean_side,corrupt_side,objective_clean_side,objective_corrupt_side,site,anchor_token_index,clean_verb,corrupt_verb,clean_source_zipf_regime,corrupt_source_zipf_regime,clean_inventory_source,corrupt_inventory_source,clean_suffix_lp,corrupt_suffix_lp,patched_suffix_lp,suffix_effect,signed_suffix_effect,clean_minus_corrupt_suffix_lp,signed_clean_minus_corrupt_suffix_lp,normalized_suffix_effect,clean_full_lp,corrupt_full_lp,patched_full_lp,full_effect,signed_full_effect,corrupt_prefix_lp,patched_prefix_lp,moves_toward_objective_clean
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|2|grow|disagree,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,disagree,grow,head,head,freqblimp_curated,freqblimp_curated,-22.425012588500977,-16.099266052246094,-23.15841293334961,-7.059146881103516,7.059146881103516,-6.325746536254883,6.325746536254883,1.1159389394825228,-51.39354705810547,-44.59905242919922,-51.658199310302734,-7.059146881103516,7.059146881103516,-28.499784469604492,-28.499784469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|3|soak|compete,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,compete,soak,head,head,freqblimp_curated,freqblimp_curated,-17.93947982788086,-11.532254219055176,-18.204240798950195,-6.6719865798950195,6.6719865798950195,-6.407225608825684,6.407225608825684,1.041322248853644,-46.84551239013672,-41.71953582763672,-48.39152526855469,-6.671989440917969,6.671989440917969,-30.187284469604492,-30.187284469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|4|slow|react,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,react,slow,head,head,freqblimp_curated,freqblimp_curated,-18.74061393737793,-17.583826065063477,-25.792644500732422,-8.208818435668945,8.208818435668945,-1.1567878723144531,1.1567878723144531,7.09621757984468,-46.39664840698242,-46.05236053466797,-54.26118087768555,-8.208820343017578,8.208820343017578,-28.468534469604492,-28.468534469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|5|move|die,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,die,move,head,head,freqblimp_curated,freqblimp_curated,-22.845260620117188,-13.459251403808594,-21.003007888793945,-7.543756484985352,7.543756484985352,-9.386009216308594,9.386009216308594,0.8037235326679363,-47.56379699707031,-37.99028778076172,-45.53404235839844,-7.543754577636719,7.543754577636719,-24.53103256225586,-24.53103256225586,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|8|fade|disappear,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,disappear,fade,head,head,freqblimp_curated,freqblimp_curated,-17.131874084472656,-16.603073120117188,-19.862424850463867,-3.2593517303466797,3.2593517303466797,-0.5288009643554688,0.5288009643554688,6.163664497698778,-42.60041046142578,-45.94660949707031,-49.20595932006836,-3.259349822998047,3.259349822998047,-29.343534469604492,-29.343534469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|9|dim|laugh,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,laugh,dim,head,head,freqblimp_curated,freqblimp_curated,-23.053245544433594,-16.510589599609375,-22.808738708496094,-6.298149108886719,6.298149108886719,-6.542655944824219,6.542655944824219,0.9626288103792275,-49.70928192138672,-45.3853759765625,-51.68352508544922,-6.298149108886719,6.298149108886719,-28.874784469604492,-28.874784469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|10|stretch|scream,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,scream,stretch,head,head,freqblimp_curated,freqblimp_curated,-20.44363784790039,-15.752595901489258,-23.524864196777344,-7.772268295288086,7.772268295288086,-4.691041946411133,4.691041946411133,1.656831975513294,-47.162174224853516,-44.09613037109375,-51.86840057373047,-7.772270202636719,7.772270202636719,-28.343534469604492,-28.343534469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|11|bake|struggle,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,struggle,bake,head,head,freqblimp_curated,freqblimp_curated,-22.371074676513672,-16.796709060668945,-21.11119842529297,-4.314489364624023,4.314489364624023,-5.574365615844727,5.574365615844727,0.7739875103205293,-50.43335723876953,-43.07774353027344,-47.39223098754883,-4.314487457275391,4.314487457275391,-26.281034469604492,-26.281034469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|12|benefit|appear,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,appear,benefit,head,head,freqblimp_curated,freqblimp_curated,-20.960731506347656,-22.270721435546875,-28.515525817871094,-6.244804382324219,6.244804382324219,1.3099899291992188,-1.3099899291992188,-4.76706289348468,-45.429264068603516,-51.4267578125,-57.67156219482422,-6.244804382324219,6.244804382324219,-29.156034469604492,-29.156034469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|13|burn|respond,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,respond,burn,head,head,freqblimp_curated,freqblimp_curated,-20.272363662719727,-13.165831565856934,-22.803972244262695,-9.638140678405762,9.638140678405762,-7.106532096862793,7.106532096862793,1.3562368461912044,-46.49089813232422,-39.25936508178711,-48.89750671386719,-9.638141632080078,9.638141632080078,-26.093534469604492,-26.093534469604492,1
